DATAFLOW,LAST UPDATE,freq,accomunit,unit,nace_r2,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG,CONF_STATUS
ESTAT:TOUR_CAP_NAT(1.0),19/02/26 23:00:00,Annual,Bedplaces,Number,Hotels and similar accommodation,Spain,2003,1451922,,
ESTAT:TOUR_CAP_NAT(1.0),19/02/26 23:00:00,Annual,Bedplaces,Number,Hotels and similar accommodation,Spain,2004,1511592,,
ESTAT:TOUR_CAP_NAT(1.0),19/02/26 23:00:00,Annual,Bedplaces,Number,Hotels and similar accommodation,Spain,2005,1579965,,
ESTAT:TOUR_CAP_NAT(1.0),19/02/26 23:00:00,Annual,Bedplaces,Number,Hotels and similar accommodation,Spain,2006,1614545,,
ESTAT:TOUR_CAP_NAT(1.0),19/02/26 23:00:00,Annual,Bedplaces,Number,Hotels and similar accommodation,Spain,2007,1642417,,
ESTAT:TOUR_CAP_NAT(1.0),19/02/26 23:00:00,Annual,Bedplaces,Number,Hotels and similar accommodation,Spain,2008,1685118,,
ESTAT:TOUR_CAP_NAT(1.0),19/02/26 23:00:00,Annual,Bedplaces,Number,Hotels and similar accommodation,Spain,2009,1736937,,
ESTAT:TOUR_CAP_NAT(1.0),19/02/26 23:00:00,Annual,Bedplaces,Number,Hotels and similar accommodation,Spain,2010,1784731,,
ESTAT:TOUR_CAP_NAT(1.0),19/02/26 23:00:00,Annual,Bedplaces,Number,Hotels and similar accommodation,Spain,2011,1838468,,
ESTAT:TOUR_CAP_NAT(1.0),19/02/26 23:00:00,Annual,Bedplaces,Number,Hotels and similar accommodation,Spain,2012,1858702,,
ESTAT:TOUR_CAP_NAT(1.0),19/02/26 23:00:00,Annual,Bedplaces,Number,Hotels and similar accommodation,Spain,2013,1867823,,
ESTAT:TOUR_CAP_NAT(1.0),19/02/26 23:00:00,Annual,Bedplaces,Number,Hotels and similar accommodation,Spain,2014,1875912,,
ESTAT:TOUR_CAP_NAT(1.0),19/02/26 23:00:00,Annual,Bedplaces,Number,Hotels and similar accommodation,Spain,2015,1906827,,
ESTAT:TOUR_CAP_NAT(1.0),19/02/26 23:00:00,Annual,Bedplaces,Number,Hotels and similar accommodation,Spain,2016,1893978,,
ESTAT:TOUR_CAP_NAT(1.0),19/02/26 23:00:00,Annual,Bedplaces,Number,Hotels and similar accommodation,Spain,2017,1916607,,
ESTAT:TOUR_CAP_NAT(1.0),19/02/26 23:00:00,Annual,Bedplaces,Number,Hotels and similar accommodation,Spain,2018,1940264,,
ESTAT:TOUR_CAP_NAT(1.0),19/02/26 23:00:00,Annual,Bedplaces,Number,Hotels and similar accommodation,Spain,2019,1954825,,
ESTAT:TOUR_CAP_NAT(1.0),19/02/26 23:00:00,Annual,Bedplaces,Number,Hotels and similar accommodation,Spain,2020,1964697,,
ESTAT:TOUR_CAP_NAT(1.0),19/02/26 23:00:00,Annual,Bedplaces,Number,Hotels and similar accommodation,Spain,2021,1984803,,
ESTAT:TOUR_CAP_NAT(1.0),19/02/26 23:00:00,Annual,Bedplaces,Number,Hotels and similar accommodation,Spain,2022,1997054,,
ESTAT:TOUR_CAP_NAT(1.0),19/02/26 23:00:00,Annual,Bedplaces,Number,Hotels and similar accommodation,Spain,2023,2023680,,
ESTAT:TOUR_CAP_NAT(1.0),19/02/26 23:00:00,Annual,Bedplaces,Number,Hotels and similar accommodation,Spain,2024,2043972,,
ESTAT:TOUR_CAP_NAT(1.0),19/02/26 23:00:00,Annual,Bedplaces,Number,Hotels and similar accommodation,Poland,1990,65577,,
ESTAT:TOUR_CAP_NAT(1.0),19/02/26 23:00:00,Annual,Bedplaces,Number,Hotels and similar accommodation,Poland,1991,66431,,
ESTAT:TOUR_CAP_NAT(1.0),19/02/26 23:00:00,Annual,Bedplaces,Number,Hotels and similar accommodation,Poland,1992,75422,,
ESTAT:TOUR_CAP_NAT(1.0),19/02/26 23:00:00,Annual,Bedplaces,Number,Hotels and similar accommodation,Poland,1993,89549,,
ESTAT:TOUR_CAP_NAT(1.0),19/02/26 23:00:00,Annual,Bedplaces,Number,Hotels and similar accommodation,Poland,1994,87837,,
ESTAT:TOUR_CAP_NAT(1.0),19/02/26 23:00:00,Annual,Bedplaces,Number,Hotels and similar accommodation,Poland,1995,93309,,
ESTAT:TOUR_CAP_NAT(1.0),19/02/26 23:00:00,Annual,Bedplaces,Number,Hotels and similar accommodation,Poland,1996,102272,,
ESTAT:TOUR_CAP_NAT(1.0),19/02/26 23:00:00,Annual,Bedplaces,Number,Hotels and similar accommodation,Poland,1997,111316,,
ESTAT:TOUR_CAP_NAT(1.0),19/02/26 23:00:00,Annual,Bedplaces,Number,Hotels and similar accommodation,Poland,1998,120589,,
ESTAT:TOUR_CAP_NAT(1.0),19/02/26 23:00:00,Annual,Bedplaces,Number,Hotels and similar accommodation,Poland,1999,120285,,
ESTAT:TOUR_CAP_NAT(1.0),19/02/26 23:00:00,Annual,Bedplaces,Number,Hotels and similar accommodation,Poland,2000,120280,,
ESTAT:TOUR_CAP_NAT(1.0),19/02/26 23:00:00,Annual,Bedplaces,Number,Hotels and similar accommodation,Poland,2001,118213,,
ESTAT:TOUR_CAP_NAT(1.0),19/02/26 23:00:00,Annual,Bedplaces,Number,Hotels and similar accommodation,Poland,2002,127559,,
ESTAT:TOUR_CAP_NAT(1.0),19/02/26 23:00:00,Annual,Bedplaces,Number,Hotels and similar accommodation,Poland,2003,134323,,
ESTAT:TOUR_CAP_NAT(1.0),19/02/26 23:00:00,Annual,Bedplaces,Number,Hotels and similar accommodation,Poland,2004,165311,,
ESTAT:TOUR_CAP_NAT(1.0),19/02/26 23:00:00,Annual,Bedplaces,Number,Hotels and similar accommodation,Poland,2005,169609,,
ESTAT:TOUR_CAP_NAT(1.0),19/02/26 23:00:00,Annual,Bedplaces,Number,Hotels and similar accommodation,Poland,2006,178056,,
ESTAT:TOUR_CAP_NAT(1.0),19/02/26 23:00:00,Annual,Bedplaces,Number,Hotels and similar accommodation,Poland,2007,190387,,
ESTAT:TOUR_CAP_NAT(1.0),19/02/26 23:00:00,Annual,Bedplaces,Number,Hotels and similar accommodation,Poland,2008,210507,,
ESTAT:TOUR_CAP_NAT(1.0),19/02/26 23:00:00,Annual,Bedplaces,Number,Hotels and similar accommodation,Poland,2009,221633,,
ESTAT:TOUR_CAP_NAT(1.0),19/02/26 23:00:00,Annual,Bedplaces,Number,Hotels and similar accommodation,Poland,2010,240967,,
ESTAT:TOUR_CAP_NAT(1.0),19/02/26 23:00:00,Annual,Bedplaces,Number,Hotels and similar accommodation,Poland,2011,252511,,
ESTAT:TOUR_CAP_NAT(1.0),19/02/26 23:00:00,Annual,Bedplaces,Number,Hotels and similar accommodation,Poland,2012,264145,,
ESTAT:TOUR_CAP_NAT(1.0),19/02/26 23:00:00,Annual,Bedplaces,Number,Hotels and similar accommodation,Poland,2013,274297,,
ESTAT:TOUR_CAP_NAT(1.0),19/02/26 23:00:00,Annual,Bedplaces,Number,Hotels and similar accommodation,Poland,2014,292521,,
ESTAT:TOUR_CAP_NAT(1.0),19/02/26 23:00:00,Annual,Bedplaces,Number,Hotels and similar accommodation,Poland,2015,301555,,
ESTAT:TOUR_CAP_NAT(1.0),19/02/26 23:00:00,Annual,Bedplaces,Number,Hotels and similar accommodation,Poland,2016,325776,,
ESTAT:TOUR_CAP_NAT(1.0),19/02/26 23:00:00,Annual,Bedplaces,Number,Hotels and similar accommodation,Poland,2017,335917,,
ESTAT:TOUR_CAP_NAT(1.0),19/02/26 23:00:00,Annual,Bedplaces,Number,Hotels and similar accommodation,Poland,2018,353785,,
ESTAT:TOUR_CAP_NAT(1.0),19/02/26 23:00:00,Annual,Bedplaces,Number,Hotels and similar accommodation,Poland,2019,368944,,
ESTAT:TOUR_CAP_NAT(1.0),19/02/26 23:00:00,Annual,Bedplaces,Number,Hotels and similar accommodation,Poland,2021,372005,,
ESTAT:TOUR_CAP_NAT(1.0),19/02/26 23:00:00,Annual,Bedplaces,Number,Hotels and similar accommodation,Poland,2022,381104,,
ESTAT:TOUR_CAP_NAT(1.0),19/02/26 23:00:00,Annual,Bedplaces,Number,Hotels and similar accommodation,Poland,2023,395157,,
ESTAT:TOUR_CAP_NAT(1.0),19/02/26 23:00:00,Annual,Bedplaces,Number,Hotels and similar accommodation,Poland,2024,411510,,
ESTAT:TOUR_CAP_NAT(1.0),19/02/26 23:00:00,Annual,Bedplaces,Number,"Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks","Euro area (EA11-1999, EA12-2001, EA13-2007, EA15-2008, EA16-2009, EA17-2011, EA18-2014, EA19-2015, EA20-2023, EA21-2026)",2001,19317187,,
ESTAT:TOUR_CAP_NAT(1.0),19/02/26 23:00:00,Annual,Bedplaces,Number,"Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks","Euro area (EA11-1999, EA12-2001, EA13-2007, EA15-2008, EA16-2009, EA17-2011, EA18-2014, EA19-2015, EA20-2023, EA21-2026)",2005,20923858,e,
ESTAT:TOUR_CAP_NAT(1.0),19/02/26 23:00:00,Annual,Bedplaces,Number,"Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks","Euro area (EA11-1999, EA12-2001, EA13-2007, EA15-2008, EA16-2009, EA17-2011, EA18-2014, EA19-2015, EA20-2023, EA21-2026)",2006,20977104,e,
ESTAT:TOUR_CAP_NAT(1.0),19/02/26 23:00:00,Annual,Bedplaces,Number,"Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks","Euro area (EA11-1999, EA12-2001, EA13-2007, EA15-2008, EA16-2009, EA17-2011, EA18-2014, EA19-2015, EA20-2023, EA21-2026)",2007,20896767,,
ESTAT:TOUR_CAP_NAT(1.0),19/02/26 23:00:00,Annual,Bedplaces,Number,"Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks","Euro area (EA11-1999, EA12-2001, EA13-2007, EA15-2008, EA16-2009, EA17-2011, EA18-2014, EA19-2015, EA20-2023, EA21-2026)",2008,21543591,,
ESTAT:TOUR_CAP_NAT(1.0),19/02/26 23:00:00,Annual,Bedplaces,Number,"Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks","Euro area (EA11-1999, EA12-2001, EA13-2007, EA15-2008, EA16-2009, EA17-2011, EA18-2014, EA19-2015, EA20-2023, EA21-2026)",2009,22004576,,
ESTAT:TOUR_CAP_NAT(1.0),19/02/26 23:00:00,Annual,Bedplaces,Number,"Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks","Euro area (EA11-1999, EA12-2001, EA13-2007, EA15-2008, EA16-2009, EA17-2011, EA18-2014, EA19-2015, EA20-2023, EA21-2026)",2010,21379477,,
ESTAT:TOUR_CAP_NAT(1.0),19/02/26 23:00:00,Annual,Bedplaces,Number,"Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks","Euro area (EA11-1999, EA12-2001, EA13-2007, EA15-2008, EA16-2009, EA17-2011, EA18-2014, EA19-2015, EA20-2023, EA21-2026)",2011,21662135,,
ESTAT:TOUR_CAP_NAT(1.0),19/02/26 23:00:00,Annual,Bedplaces,Number,"Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks","Euro area (EA11-1999, EA12-2001, EA13-2007, EA15-2008, EA16-2009, EA17-2011, EA18-2014, EA19-2015, EA20-2023, EA21-2026)",2012,21786657,,
ESTAT:TOUR_CAP_NAT(1.0),19/02/26 23:00:00,Annual,Bedplaces,Number,"Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks","Euro area (EA11-1999, EA12-2001, EA13-2007, EA15-2008, EA16-2009, EA17-2011, EA18-2014, EA19-2015, EA20-2023, EA21-2026)",2013,22013114,,
ESTAT:TOUR_CAP_NAT(1.0),19/02/26 23:00:00,Annual,Bedplaces,Number,"Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks","Euro area (EA11-1999, EA12-2001, EA13-2007, EA15-2008, EA16-2009, EA17-2011, EA18-2014, EA19-2015, EA20-2023, EA21-2026)",2014,22308871,,
ESTAT:TOUR_CAP_NAT(1.0),19/02/26 23:00:00,Annual,Bedplaces,Number,"Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks","Euro area (EA11-1999, EA12-2001, EA13-2007, EA15-2008, EA16-2009, EA17-2011, EA18-2014, EA19-2015, EA20-2023, EA21-2026)",2015,22539876,,
ESTAT:TOUR_CAP_NAT(1.0),19/02/26 23:00:00,Annual,Bedplaces,Number,"Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks","Euro area (EA11-1999, EA12-2001, EA13-2007, EA15-2008, EA16-2009, EA17-2011, EA18-2014, EA19-2015, EA20-2023, EA21-2026)",2016,22625736,,
ESTAT:TOUR_CAP_NAT(1.0),19/02/26 23:00:00,Annual,Bedplaces,Number,"Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks","Euro area (EA11-1999, EA12-2001, EA13-2007, EA15-2008, EA16-2009, EA17-2011, EA18-2014, EA19-2015, EA20-2023, EA21-2026)",2017,22892284,,
ESTAT:TOUR_CAP_NAT(1.0),19/02/26 23:00:00,Annual,Bedplaces,Number,"Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks","Euro area (EA11-1999, EA12-2001, EA13-2007, EA15-2008, EA16-2009, EA17-2011, EA18-2014, EA19-2015, EA20-2023, EA21-2026)",2018,23273675,e,
ESTAT:TOUR_CAP_NAT(1.0),19/02/26 23:00:00,Annual,Bedplaces,Number,"Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks","Euro area (EA11-1999, EA12-2001, EA13-2007, EA15-2008, EA16-2009, EA17-2011, EA18-2014, EA19-2015, EA20-2023, EA21-2026)",2019,23653556,,
ESTAT:TOUR_CAP_NAT(1.0),19/02/26 23:00:00,Annual,Bedplaces,Number,"Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks","Euro area (EA11-1999, EA12-2001, EA13-2007, EA15-2008, EA16-2009, EA17-2011, EA18-2014, EA19-2015, EA20-2023, EA21-2026)",2020,22991705,e,
ESTAT:TOUR_CAP_NAT(1.0),19/02/26 23:00:00,Annual,Bedplaces,Number,"Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks","Euro area (EA11-1999, EA12-2001, EA13-2007, EA15-2008, EA16-2009, EA17-2011, EA18-2014, EA19-2015, EA20-2023, EA21-2026)",2021,23192033,,
ESTAT:TOUR_CAP_NAT(1.0),19/02/26 23:00:00,Annual,Bedplaces,Number,"Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks","Euro area (EA11-1999, EA12-2001, EA13-2007, EA15-2008, EA16-2009, EA17-2011, EA18-2014, EA19-2015, EA20-2023, EA21-2026)",2022,23820747,,
ESTAT:TOUR_CAP_NAT(1.0),19/02/26 23:00:00,Annual,Bedplaces,Number,"Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks","Euro area (EA11-1999, EA12-2001, EA13-2007, EA15-2008, EA16-2009, EA17-2011, EA18-2014, EA19-2015, EA20-2023, EA21-2026)",2023,25219885,,
ESTAT:TOUR_CAP_NAT(1.0),19/02/26 23:00:00,Annual,Bedplaces,Number,"Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks","Euro area (EA11-1999, EA12-2001, EA13-2007, EA15-2008, EA16-2009, EA17-2011, EA18-2014, EA19-2015, EA20-2023, EA21-2026)",2024,25687096,,
ESTAT:TOUR_CAP_NAT(1.0),19/02/26 23:00:00,Annual,Bedplaces,Number,"Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",Spain,1990,1885715,,
ESTAT:TOUR_CAP_NAT(1.0),19/02/26 23:00:00,Annual,Bedplaces,Number,"Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",Spain,1991,1950365,,
ESTAT:TOUR_CAP_NAT(1.0),19/02/26 23:00:00,Annual,Bedplaces,Number,"Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",Spain,1992,1972448,,
ESTAT:TOUR_CAP_NAT(1.0),19/02/26 23:00:00,Annual,Bedplaces,Number,"Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",Spain,1993,2030684,,
ESTAT:TOUR_CAP_NAT(1.0),19/02/26 23:00:00,Annual,Bedplaces,Number,"Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",Spain,1994,2090400,,
ESTAT:TOUR_CAP_NAT(1.0),19/02/26 23:00:00,Annual,Bedplaces,Number,"Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",Spain,1995,2045193,,
ESTAT:TOUR_CAP_NAT(1.0),19/02/26 23:00:00,Annual,Bedplaces,Number,"Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",Spain,2000,2622238,,
ESTAT:TOUR_CAP_NAT(1.0),19/02/26 23:00:00,Annual,Bedplaces,Number,"Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",Spain,2001,2643777,,
ESTAT:TOUR_CAP_NAT(1.0),19/02/26 23:00:00,Annual,Bedplaces,Number,"Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",Spain,2002,2745639,,
ESTAT:TOUR_CAP_NAT(1.0),19/02/26 23:00:00,Annual,Bedplaces,Number,"Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",Spain,2003,3029060,,
ESTAT:TOUR_CAP_NAT(1.0),19/02/26 23:00:00,Annual,Bedplaces,Number,"Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",Spain,2004,2973442,,
ESTAT:TOUR_CAP_NAT(1.0),19/02/26 23:00:00,Annual,Bedplaces,Number,"Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",Spain,2005,3063734,,
ESTAT:TOUR_CAP_NAT(1.0),19/02/26 23:00:00,Annual,Bedplaces,Number,"Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",Spain,2006,3074833,,
ESTAT:TOUR_CAP_NAT(1.0),19/02/26 23:00:00,Annual,Bedplaces,Number,"Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",Spain,2007,3116941,,
ESTAT:TOUR_CAP_NAT(1.0),19/02/26 23:00:00,Annual,Bedplaces,Number,"Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",Spain,2008,3159053,,
ESTAT:TOUR_CAP_NAT(1.0),19/02/26 23:00:00,Annual,Bedplaces,Number,"Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",Spain,2009,3237810,,
ESTAT:TOUR_CAP_NAT(1.0),19/02/26 23:00:00,Annual,Bedplaces,Number,"Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",Spain,2010,3301576,,
ESTAT:TOUR_CAP_NAT(1.0),19/02/26 23:00:00,Annual,Bedplaces,Number,"Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",Spain,2011,3390704,,
ESTAT:TOUR_CAP_NAT(1.0),19/02/26 23:00:00,Annual,Bedplaces,Number,"Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",Spain,2012,3414798,,
ESTAT:TOUR_CAP_NAT(1.0),19/02/26 23:00:00,Annual,Bedplaces,Number,"Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",Spain,2013,3437362,,
ESTAT:TOUR_CAP_NAT(1.0),19/02/26 23:00:00,Annual,Bedplaces,Number,"Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",Spain,2014,3482983,,
ESTAT:TOUR_CAP_NAT(1.0),19/02/26 23:00:00,Annual,Bedplaces,Number,"Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",Spain,2015,3526937,,
ESTAT:TOUR_CAP_NAT(1.0),19/02/26 23:00:00,Annual,Bedplaces,Number,"Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",Spain,2016,3515810,,
ESTAT:TOUR_CAP_NAT(1.0),19/02/26 23:00:00,Annual,Bedplaces,Number,"Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",Spain,2017,3558650,,
ESTAT:TOUR_CAP_NAT(1.0),19/02/26 23:00:00,Annual,Bedplaces,Number,"Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",Spain,2018,3599886,,
ESTAT:TOUR_CAP_NAT(1.0),19/02/26 23:00:00,Annual,Bedplaces,Number,"Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",Spain,2019,3638875,,
ESTAT:TOUR_CAP_NAT(1.0),19/02/26 23:00:00,Annual,Bedplaces,Number,"Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",Spain,2020,3660592,,
ESTAT:TOUR_CAP_NAT(1.0),19/02/26 23:00:00,Annual,Bedplaces,Number,"Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",Spain,2021,3750449,,
ESTAT:TOUR_CAP_NAT(1.0),19/02/26 23:00:00,Annual,Bedplaces,Number,"Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",Spain,2022,3770965,,
ESTAT:TOUR_CAP_NAT(1.0),19/02/26 23:00:00,Annual,Bedplaces,Number,"Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",Spain,2023,3821391,,
ESTAT:TOUR_CAP_NAT(1.0),19/02/26 23:00:00,Annual,Bedplaces,Number,"Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",Spain,2024,3847619,,
ESTAT:TOUR_CAP_NAT(1.0),19/02/26 23:00:00,Annual,Bedplaces,Number,"Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",Poland,1990,539676,,
ESTAT:TOUR_CAP_NAT(1.0),19/02/26 23:00:00,Annual,Bedplaces,Number,"Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",Poland,1991,540088,,
ESTAT:TOUR_CAP_NAT(1.0),19/02/26 23:00:00,Annual,Bedplaces,Number,"Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",Poland,1992,545041,,
ESTAT:TOUR_CAP_NAT(1.0),19/02/26 23:00:00,Annual,Bedplaces,Number,"Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",Poland,1993,679686,,
ESTAT:TOUR_CAP_NAT(1.0),19/02/26 23:00:00,Annual,Bedplaces,Number,"Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",Poland,1994,659220,,
ESTAT:TOUR_CAP_NAT(1.0),19/02/26 23:00:00,Annual,Bedplaces,Number,"Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",Poland,1995,671339,,
ESTAT:TOUR_CAP_NAT(1.0),19/02/26 23:00:00,Annual,Bedplaces,Number,"Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",Poland,1996,675697,,
ESTAT:TOUR_CAP_NAT(1.0),19/02/26 23:00:00,Annual,Bedplaces,Number,"Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",Poland,1997,684459,,
ESTAT:TOUR_CAP_NAT(1.0),19/02/26 23:00:00,Annual,Bedplaces,Number,"Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",Poland,1998,697773,,
ESTAT:TOUR_CAP_NAT(1.0),19/02/26 23:00:00,Annual,Bedplaces,Number,"Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",Poland,1999,691799,,
ESTAT:TOUR_CAP_NAT(1.0),19/02/26 23:00:00,Annual,Bedplaces,Number,"Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",Poland,2000,651729,,
ESTAT:TOUR_CAP_NAT(1.0),19/02/26 23:00:00,Annual,Bedplaces,Number,"Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",Poland,2001,629984,,
ESTAT:TOUR_CAP_NAT(1.0),19/02/26 23:00:00,Annual,Bedplaces,Number,"Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",Poland,2002,595087,,
ESTAT:TOUR_CAP_NAT(1.0),19/02/26 23:00:00,Annual,Bedplaces,Number,"Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",Poland,2003,596460,,
ESTAT:TOUR_CAP_NAT(1.0),19/02/26 23:00:00,Annual,Bedplaces,Number,"Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",Poland,2004,584623,,
ESTAT:TOUR_CAP_NAT(1.0),19/02/26 23:00:00,Annual,Bedplaces,Number,"Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",Poland,2005,569896,,
ESTAT:TOUR_CAP_NAT(1.0),19/02/26 23:00:00,Annual,Bedplaces,Number,"Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",Poland,2006,574612,,
ESTAT:TOUR_CAP_NAT(1.0),19/02/26 23:00:00,Annual,Bedplaces,Number,"Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",Poland,2007,582105,,
ESTAT:TOUR_CAP_NAT(1.0),19/02/26 23:00:00,Annual,Bedplaces,Number,"Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",Poland,2008,596998,,
ESTAT:TOUR_CAP_NAT(1.0),19/02/26 23:00:00,Annual,Bedplaces,Number,"Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",Poland,2009,606501,,
ESTAT:TOUR_CAP_NAT(1.0),19/02/26 23:00:00,Annual,Bedplaces,Number,"Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",Poland,2010,610111,,
ESTAT:TOUR_CAP_NAT(1.0),19/02/26 23:00:00,Annual,Bedplaces,Number,"Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",Poland,2011,606246,,
ESTAT:TOUR_CAP_NAT(1.0),19/02/26 23:00:00,Annual,Bedplaces,Number,"Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",Poland,2012,675433,,
ESTAT:TOUR_CAP_NAT(1.0),19/02/26 23:00:00,Annual,Bedplaces,Number,"Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",Poland,2013,679445,,
ESTAT:TOUR_CAP_NAT(1.0),19/02/26 23:00:00,Annual,Bedplaces,Number,"Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",Poland,2014,694023,,
ESTAT:TOUR_CAP_NAT(1.0),19/02/26 23:00:00,Annual,Bedplaces,Number,"Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",Poland,2015,710274,,
ESTAT:TOUR_CAP_NAT(1.0),19/02/26 23:00:00,Annual,Bedplaces,Number,"Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",Poland,2016,749191,,
ESTAT:TOUR_CAP_NAT(1.0),19/02/26 23:00:00,Annual,Bedplaces,Number,"Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",Poland,2017,773957,,
