DATAFLOW,LAST UPDATE,freq,c_resid,unit,nace_r2,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG,CONF_STATUS
ESTAT:TOUR_OCC_NIM(1.0),02/02/26 23:00:00,Monthly,Foreign country,Number,"Camping grounds, recreational vehicle parks and trailer parks",European Union - 28 countries (2013-2020),2018-08,40380006,,
ESTAT:TOUR_OCC_NIM(1.0),02/02/26 23:00:00,Monthly,Foreign country,Number,"Camping grounds, recreational vehicle parks and trailer parks",European Union - 28 countries (2013-2020),2018-09,14606622,,
ESTAT:TOUR_OCC_NIM(1.0),02/02/26 23:00:00,Monthly,Foreign country,Number,"Camping grounds, recreational vehicle parks and trailer parks",European Union - 28 countries (2013-2020),2018-10,3829853,,
ESTAT:TOUR_OCC_NIM(1.0),02/02/26 23:00:00,Monthly,Foreign country,Number,"Camping grounds, recreational vehicle parks and trailer parks",European Union - 28 countries (2013-2020),2018-11,1336000,,
ESTAT:TOUR_OCC_NIM(1.0),02/02/26 23:00:00,Monthly,Foreign country,Number,"Camping grounds, recreational vehicle parks and trailer parks",European Union - 28 countries (2013-2020),2018-12,1687972,,
ESTAT:TOUR_OCC_NIM(1.0),02/02/26 23:00:00,Monthly,Foreign country,Number,"Camping grounds, recreational vehicle parks and trailer parks",European Union - 28 countries (2013-2020),2019-01,1464816,,
ESTAT:TOUR_OCC_NIM(1.0),02/02/26 23:00:00,Monthly,Foreign country,Number,"Camping grounds, recreational vehicle parks and trailer parks",European Union - 28 countries (2013-2020),2019-02,1476885,,
ESTAT:TOUR_OCC_NIM(1.0),02/02/26 23:00:00,Monthly,Foreign country,Number,"Camping grounds, recreational vehicle parks and trailer parks",European Union - 28 countries (2013-2020),2019-03,1753430,,
ESTAT:TOUR_OCC_NIM(1.0),02/02/26 23:00:00,Monthly,Foreign country,Number,"Camping grounds, recreational vehicle parks and trailer parks",European Union - 28 countries (2013-2020),2019-04,6626428,,
ESTAT:TOUR_OCC_NIM(1.0),02/02/26 23:00:00,Monthly,Foreign country,Number,"Camping grounds, recreational vehicle parks and trailer parks",European Union - 28 countries (2013-2020),2019-05,8619613,,
ESTAT:TOUR_OCC_NIM(1.0),02/02/26 23:00:00,Monthly,Foreign country,Number,"Camping grounds, recreational vehicle parks and trailer parks",European Union - 28 countries (2013-2020),2019-06,21243528,,
ESTAT:TOUR_OCC_NIM(1.0),02/02/26 23:00:00,Monthly,Foreign country,Number,"Camping grounds, recreational vehicle parks and trailer parks",European Union - 28 countries (2013-2020),2019-07,38803002,,
ESTAT:TOUR_OCC_NIM(1.0),02/02/26 23:00:00,Monthly,Foreign country,Number,"Camping grounds, recreational vehicle parks and trailer parks",European Union - 28 countries (2013-2020),2019-08,40979731,,
ESTAT:TOUR_OCC_NIM(1.0),02/02/26 23:00:00,Monthly,Foreign country,Number,"Camping grounds, recreational vehicle parks and trailer parks",European Union - 28 countries (2013-2020),2019-09,14883026,,
ESTAT:TOUR_OCC_NIM(1.0),02/02/26 23:00:00,Monthly,Foreign country,Number,"Camping grounds, recreational vehicle parks and trailer parks",European Union - 28 countries (2013-2020),2019-10,4114755,,
ESTAT:TOUR_OCC_NIM(1.0),02/02/26 23:00:00,Monthly,Foreign country,Number,"Camping grounds, recreational vehicle parks and trailer parks",European Union - 28 countries (2013-2020),2019-11,1222024,,
ESTAT:TOUR_OCC_NIM(1.0),02/02/26 23:00:00,Monthly,Foreign country,Number,"Camping grounds, recreational vehicle parks and trailer parks",European Union - 28 countries (2013-2020),2019-12,1403635,,
ESTAT:TOUR_OCC_NIM(1.0),02/02/26 23:00:00,Monthly,Foreign country,Number,"Camping grounds, recreational vehicle parks and trailer parks",Poland,2012-01,117,b,
ESTAT:TOUR_OCC_NIM(1.0),02/02/26 23:00:00,Monthly,Foreign country,Number,"Camping grounds, recreational vehicle parks and trailer parks",Poland,2012-02,17,,
ESTAT:TOUR_OCC_NIM(1.0),02/02/26 23:00:00,Monthly,Foreign country,Number,"Camping grounds, recreational vehicle parks and trailer parks",Poland,2012-03,91,,
ESTAT:TOUR_OCC_NIM(1.0),02/02/26 23:00:00,Monthly,Foreign country,Number,"Camping grounds, recreational vehicle parks and trailer parks",Poland,2012-04,1508,,
ESTAT:TOUR_OCC_NIM(1.0),02/02/26 23:00:00,Monthly,Foreign country,Number,"Camping grounds, recreational vehicle parks and trailer parks",Poland,2012-05,8026,,
ESTAT:TOUR_OCC_NIM(1.0),02/02/26 23:00:00,Monthly,Foreign country,Number,"Camping grounds, recreational vehicle parks and trailer parks",Poland,2012-06,54825,,
ESTAT:TOUR_OCC_NIM(1.0),02/02/26 23:00:00,Monthly,Foreign country,Number,"Camping grounds, recreational vehicle parks and trailer parks",Poland,2012-07,64805,,
ESTAT:TOUR_OCC_NIM(1.0),02/02/26 23:00:00,Monthly,Foreign country,Number,"Camping grounds, recreational vehicle parks and trailer parks",Poland,2012-08,61142,,
ESTAT:TOUR_OCC_NIM(1.0),02/02/26 23:00:00,Monthly,Foreign country,Number,"Camping grounds, recreational vehicle parks and trailer parks",Poland,2012-09,8986,,
ESTAT:TOUR_OCC_NIM(1.0),02/02/26 23:00:00,Monthly,Foreign country,Number,"Camping grounds, recreational vehicle parks and trailer parks",Poland,2012-10,840,,
ESTAT:TOUR_OCC_NIM(1.0),02/02/26 23:00:00,Monthly,Foreign country,Number,"Camping grounds, recreational vehicle parks and trailer parks",Poland,2012-11,203,,
ESTAT:TOUR_OCC_NIM(1.0),02/02/26 23:00:00,Monthly,Foreign country,Number,"Camping grounds, recreational vehicle parks and trailer parks",Poland,2012-12,104,,
ESTAT:TOUR_OCC_NIM(1.0),02/02/26 23:00:00,Monthly,Foreign country,Number,"Camping grounds, recreational vehicle parks and trailer parks",Poland,2013-01,72,,
ESTAT:TOUR_OCC_NIM(1.0),02/02/26 23:00:00,Monthly,Foreign country,Number,"Camping grounds, recreational vehicle parks and trailer parks",Poland,2013-02,23,,
ESTAT:TOUR_OCC_NIM(1.0),02/02/26 23:00:00,Monthly,Foreign country,Number,"Camping grounds, recreational vehicle parks and trailer parks",Poland,2013-03,262,,
ESTAT:TOUR_OCC_NIM(1.0),02/02/26 23:00:00,Monthly,Foreign country,Number,"Camping grounds, recreational vehicle parks and trailer parks",Poland,2013-04,1002,,
ESTAT:TOUR_OCC_NIM(1.0),02/02/26 23:00:00,Monthly,Foreign country,Number,"Camping grounds, recreational vehicle parks and trailer parks",Poland,2013-05,10687,,
ESTAT:TOUR_OCC_NIM(1.0),02/02/26 23:00:00,Monthly,Foreign country,Number,"Camping grounds, recreational vehicle parks and trailer parks",Poland,2013-06,18104,,
ESTAT:TOUR_OCC_NIM(1.0),02/02/26 23:00:00,Monthly,Foreign country,Number,"Camping grounds, recreational vehicle parks and trailer parks",Poland,2013-07,64310,,
ESTAT:TOUR_OCC_NIM(1.0),02/02/26 23:00:00,Monthly,Foreign country,Number,"Camping grounds, recreational vehicle parks and trailer parks",Poland,2013-08,58326,,
ESTAT:TOUR_OCC_NIM(1.0),02/02/26 23:00:00,Monthly,Foreign country,Number,"Camping grounds, recreational vehicle parks and trailer parks",Poland,2013-09,8707,,
ESTAT:TOUR_OCC_NIM(1.0),02/02/26 23:00:00,Monthly,Foreign country,Number,"Camping grounds, recreational vehicle parks and trailer parks",Poland,2013-10,1605,,
ESTAT:TOUR_OCC_NIM(1.0),02/02/26 23:00:00,Monthly,Foreign country,Number,"Camping grounds, recreational vehicle parks and trailer parks",Poland,2013-11,127,,
ESTAT:TOUR_OCC_NIM(1.0),02/02/26 23:00:00,Monthly,Foreign country,Number,"Camping grounds, recreational vehicle parks and trailer parks",Poland,2013-12,228,,
ESTAT:TOUR_OCC_NIM(1.0),02/02/26 23:00:00,Monthly,Foreign country,Number,"Camping grounds, recreational vehicle parks and trailer parks",Poland,2014-01,197,,
ESTAT:TOUR_OCC_NIM(1.0),02/02/26 23:00:00,Monthly,Foreign country,Number,"Camping grounds, recreational vehicle parks and trailer parks",Poland,2014-02,52,,
ESTAT:TOUR_OCC_NIM(1.0),02/02/26 23:00:00,Monthly,Foreign country,Number,"Camping grounds, recreational vehicle parks and trailer parks",Poland,2014-03,395,,
ESTAT:TOUR_OCC_NIM(1.0),02/02/26 23:00:00,Monthly,Foreign country,Number,"Camping grounds, recreational vehicle parks and trailer parks",Poland,2014-04,1738,,
ESTAT:TOUR_OCC_NIM(1.0),02/02/26 23:00:00,Monthly,Foreign country,Number,"Camping grounds, recreational vehicle parks and trailer parks",Poland,2014-05,9744,,
ESTAT:TOUR_OCC_NIM(1.0),02/02/26 23:00:00,Monthly,Foreign country,Number,"Camping grounds, recreational vehicle parks and trailer parks",Poland,2014-06,23792,,
ESTAT:TOUR_OCC_NIM(1.0),02/02/26 23:00:00,Monthly,Foreign country,Number,"Camping grounds, recreational vehicle parks and trailer parks",Poland,2014-07,64832,,
ESTAT:TOUR_OCC_NIM(1.0),02/02/26 23:00:00,Monthly,Foreign country,Number,"Camping grounds, recreational vehicle parks and trailer parks",Poland,2014-08,60510,,
ESTAT:TOUR_OCC_NIM(1.0),02/02/26 23:00:00,Monthly,Foreign country,Number,"Camping grounds, recreational vehicle parks and trailer parks",Poland,2014-09,9871,,
ESTAT:TOUR_OCC_NIM(1.0),02/02/26 23:00:00,Monthly,Foreign country,Number,"Camping grounds, recreational vehicle parks and trailer parks",Poland,2014-10,996,,
ESTAT:TOUR_OCC_NIM(1.0),02/02/26 23:00:00,Monthly,Foreign country,Number,"Camping grounds, recreational vehicle parks and trailer parks",Poland,2014-11,146,,
ESTAT:TOUR_OCC_NIM(1.0),02/02/26 23:00:00,Monthly,Foreign country,Number,"Camping grounds, recreational vehicle parks and trailer parks",Poland,2014-12,108,,
ESTAT:TOUR_OCC_NIM(1.0),02/02/26 23:00:00,Monthly,Foreign country,Number,"Camping grounds, recreational vehicle parks and trailer parks",Poland,2015-01,93,,
ESTAT:TOUR_OCC_NIM(1.0),02/02/26 23:00:00,Monthly,Foreign country,Number,"Camping grounds, recreational vehicle parks and trailer parks",Poland,2015-02,74,,
ESTAT:TOUR_OCC_NIM(1.0),02/02/26 23:00:00,Monthly,Foreign country,Number,"Camping grounds, recreational vehicle parks and trailer parks",Poland,2015-03,327,,
ESTAT:TOUR_OCC_NIM(1.0),02/02/26 23:00:00,Monthly,Foreign country,Number,"Camping grounds, recreational vehicle parks and trailer parks",Poland,2015-04,1437,,
ESTAT:TOUR_OCC_NIM(1.0),02/02/26 23:00:00,Monthly,Foreign country,Number,"Camping grounds, recreational vehicle parks and trailer parks",Poland,2015-05,12768,,
ESTAT:TOUR_OCC_NIM(1.0),02/02/26 23:00:00,Monthly,Foreign country,Number,"Camping grounds, recreational vehicle parks and trailer parks",Poland,2015-06,27638,,
ESTAT:TOUR_OCC_NIM(1.0),02/02/26 23:00:00,Monthly,Foreign country,Number,"Camping grounds, recreational vehicle parks and trailer parks",Poland,2015-07,81836,,
ESTAT:TOUR_OCC_NIM(1.0),02/02/26 23:00:00,Monthly,Foreign country,Number,"Camping grounds, recreational vehicle parks and trailer parks",Poland,2015-08,74971,,
ESTAT:TOUR_OCC_NIM(1.0),02/02/26 23:00:00,Monthly,Foreign country,Number,"Camping grounds, recreational vehicle parks and trailer parks",Poland,2015-09,17572,,
ESTAT:TOUR_OCC_NIM(1.0),02/02/26 23:00:00,Monthly,Foreign country,Number,"Camping grounds, recreational vehicle parks and trailer parks",Poland,2015-10,1324,,
ESTAT:TOUR_OCC_NIM(1.0),02/02/26 23:00:00,Monthly,Foreign country,Number,"Camping grounds, recreational vehicle parks and trailer parks",Poland,2015-11,238,,
ESTAT:TOUR_OCC_NIM(1.0),02/02/26 23:00:00,Monthly,Foreign country,Number,"Camping grounds, recreational vehicle parks and trailer parks",Poland,2015-12,152,,
ESTAT:TOUR_OCC_NIM(1.0),02/02/26 23:00:00,Monthly,Foreign country,Number,"Camping grounds, recreational vehicle parks and trailer parks",Poland,2016-01,211,,
ESTAT:TOUR_OCC_NIM(1.0),02/02/26 23:00:00,Monthly,Foreign country,Number,"Camping grounds, recreational vehicle parks and trailer parks",Poland,2016-02,108,,
ESTAT:TOUR_OCC_NIM(1.0),02/02/26 23:00:00,Monthly,Foreign country,Number,"Camping grounds, recreational vehicle parks and trailer parks",Poland,2016-03,544,,
ESTAT:TOUR_OCC_NIM(1.0),02/02/26 23:00:00,Monthly,Foreign country,Number,"Camping grounds, recreational vehicle parks and trailer parks",Poland,2016-04,1047,,
ESTAT:TOUR_OCC_NIM(1.0),02/02/26 23:00:00,Monthly,Foreign country,Number,"Camping grounds, recreational vehicle parks and trailer parks",Poland,2016-05,13644,,
ESTAT:TOUR_OCC_NIM(1.0),02/02/26 23:00:00,Monthly,Foreign country,Number,"Camping grounds, recreational vehicle parks and trailer parks",Poland,2016-06,30015,,
ESTAT:TOUR_OCC_NIM(1.0),02/02/26 23:00:00,Monthly,Foreign country,Number,"Camping grounds, recreational vehicle parks and trailer parks",Poland,2016-07,94374,,
ESTAT:TOUR_OCC_NIM(1.0),02/02/26 23:00:00,Monthly,Foreign country,Number,"Camping grounds, recreational vehicle parks and trailer parks",Poland,2016-08,82053,,
ESTAT:TOUR_OCC_NIM(1.0),02/02/26 23:00:00,Monthly,Foreign country,Number,"Camping grounds, recreational vehicle parks and trailer parks",Poland,2016-09,18410,,
ESTAT:TOUR_OCC_NIM(1.0),02/02/26 23:00:00,Monthly,Foreign country,Number,"Camping grounds, recreational vehicle parks and trailer parks",Poland,2016-10,1737,,
ESTAT:TOUR_OCC_NIM(1.0),02/02/26 23:00:00,Monthly,Foreign country,Number,"Camping grounds, recreational vehicle parks and trailer parks",Poland,2016-11,298,,
ESTAT:TOUR_OCC_NIM(1.0),02/02/26 23:00:00,Monthly,Foreign country,Number,"Camping grounds, recreational vehicle parks and trailer parks",Poland,2016-12,180,,
ESTAT:TOUR_OCC_NIM(1.0),02/02/26 23:00:00,Monthly,Foreign country,Number,"Camping grounds, recreational vehicle parks and trailer parks",Poland,2017-01,221,,
ESTAT:TOUR_OCC_NIM(1.0),02/02/26 23:00:00,Monthly,Foreign country,Number,"Camping grounds, recreational vehicle parks and trailer parks",Poland,2017-02,135,,
ESTAT:TOUR_OCC_NIM(1.0),02/02/26 23:00:00,Monthly,Foreign country,Number,"Camping grounds, recreational vehicle parks and trailer parks",Poland,2017-03,658,,
ESTAT:TOUR_OCC_NIM(1.0),02/02/26 23:00:00,Monthly,Foreign country,Number,"Camping grounds, recreational vehicle parks and trailer parks",Poland,2017-04,1976,,
ESTAT:TOUR_OCC_NIM(1.0),02/02/26 23:00:00,Monthly,Foreign country,Number,"Camping grounds, recreational vehicle parks and trailer parks",Poland,2017-05,14172,,
ESTAT:TOUR_OCC_NIM(1.0),02/02/26 23:00:00,Monthly,Foreign country,Number,"Camping grounds, recreational vehicle parks and trailer parks",Poland,2017-06,31268,,
ESTAT:TOUR_OCC_NIM(1.0),02/02/26 23:00:00,Monthly,Foreign country,Number,"Camping grounds, recreational vehicle parks and trailer parks",Poland,2017-07,98460,,
ESTAT:TOUR_OCC_NIM(1.0),02/02/26 23:00:00,Monthly,Foreign country,Number,"Camping grounds, recreational vehicle parks and trailer parks",Poland,2017-08,87043,,
ESTAT:TOUR_OCC_NIM(1.0),02/02/26 23:00:00,Monthly,Foreign country,Number,"Camping grounds, recreational vehicle parks and trailer parks",Poland,2017-09,17581,,
ESTAT:TOUR_OCC_NIM(1.0),02/02/26 23:00:00,Monthly,Foreign country,Number,"Camping grounds, recreational vehicle parks and trailer parks",Poland,2017-10,2549,,
ESTAT:TOUR_OCC_NIM(1.0),02/02/26 23:00:00,Monthly,Foreign country,Number,"Camping grounds, recreational vehicle parks and trailer parks",Poland,2017-11,477,,
ESTAT:TOUR_OCC_NIM(1.0),02/02/26 23:00:00,Monthly,Foreign country,Number,"Camping grounds, recreational vehicle parks and trailer parks",Poland,2017-12,581,,
ESTAT:TOUR_OCC_NIM(1.0),02/02/26 23:00:00,Monthly,Foreign country,Number,"Camping grounds, recreational vehicle parks and trailer parks",Poland,2018-01,396,,
ESTAT:TOUR_OCC_NIM(1.0),02/02/26 23:00:00,Monthly,Foreign country,Number,"Camping grounds, recreational vehicle parks and trailer parks",Poland,2018-02,137,,
ESTAT:TOUR_OCC_NIM(1.0),02/02/26 23:00:00,Monthly,Foreign country,Number,"Camping grounds, recreational vehicle parks and trailer parks",Poland,2018-03,649,,
ESTAT:TOUR_OCC_NIM(1.0),02/02/26 23:00:00,Monthly,Foreign country,Number,"Camping grounds, recreational vehicle parks and trailer parks",Poland,2018-04,1429,,
ESTAT:TOUR_OCC_NIM(1.0),02/02/26 23:00:00,Monthly,Foreign country,Number,"Camping grounds, recreational vehicle parks and trailer parks",Poland,2018-05,19573,,
ESTAT:TOUR_OCC_NIM(1.0),02/02/26 23:00:00,Monthly,Foreign country,Number,"Camping grounds, recreational vehicle parks and trailer parks",Poland,2018-06,38090,,
ESTAT:TOUR_OCC_NIM(1.0),02/02/26 23:00:00,Monthly,Foreign country,Number,"Camping grounds, recreational vehicle parks and trailer parks",Poland,2018-07,114211,,
ESTAT:TOUR_OCC_NIM(1.0),02/02/26 23:00:00,Monthly,Foreign country,Number,"Camping grounds, recreational vehicle parks and trailer parks",Poland,2018-08,96729,,
ESTAT:TOUR_OCC_NIM(1.0),02/02/26 23:00:00,Monthly,Foreign country,Number,"Camping grounds, recreational vehicle parks and trailer parks",Poland,2018-09,19695,,
ESTAT:TOUR_OCC_NIM(1.0),02/02/26 23:00:00,Monthly,Foreign country,Number,"Camping grounds, recreational vehicle parks and trailer parks",Poland,2018-10,3373,,
ESTAT:TOUR_OCC_NIM(1.0),02/02/26 23:00:00,Monthly,Foreign country,Number,"Camping grounds, recreational vehicle parks and trailer parks",Poland,2018-11,912,,
ESTAT:TOUR_OCC_NIM(1.0),02/02/26 23:00:00,Monthly,Foreign country,Number,"Camping grounds, recreational vehicle parks and trailer parks",Poland,2018-12,800,,
ESTAT:TOUR_OCC_NIM(1.0),02/02/26 23:00:00,Monthly,Foreign country,Number,"Camping grounds, recreational vehicle parks and trailer parks",Poland,2019-01,289,,
ESTAT:TOUR_OCC_NIM(1.0),02/02/26 23:00:00,Monthly,Foreign country,Number,"Camping grounds, recreational vehicle parks and trailer parks",Poland,2019-02,350,,
ESTAT:TOUR_OCC_NIM(1.0),02/02/26 23:00:00,Monthly,Foreign country,Number,"Camping grounds, recreational vehicle parks and trailer parks",Poland,2019-03,840,,
